x,y,theta,s0,v,omega,w,time_elapsed
-0.12629354401342655,-0.09077728483552193,0.2943171321132863,0.18131554173746964,0.04950449909809597,-0.050000000000000815,0.8674718686543209,0.20901604800019413
-0.12629354401342655,-0.09077728483552193,0.2943171321132863,3.3362408350939354,0.05162406380658641,-0.052348836333411405,0.9228849900820111,3.418546544002311
-0.12629354401342655,-0.09077728483552193,0.2943171321132863,3.3557191070740675,0.08399217698743922,-0.06271391005618554,0.9363949232371066,0.020801342998311156
-0.12629354401342655,-0.09077728483552193,0.2943171321132863,3.402810546362682,0.10329960408228783,-0.06668369793301579,0.9412999822496372,0.050028089000988984
-0.12629354401342655,-0.09077728483552193,0.2943171321132863,3.4572107436707724,0.1155900812520903,-0.07024058815396413,0.9418554128993754,0.05775854400053504
-0.12629354401342655,-0.09077728483552193,0.2943171321132863,3.4969341555707523,0.12345035288396781,-0.07133240745743225,0.9402717161949395,0.04224673699718551
-0.12629354401342655,-0.09077728483552193,0.2943171321132863,3.5441310725009574,0.12861939833256197,-0.0723860953437196,0.9442169959105451,0.04998524400070892
-0.12629354401342655,-0.09077728483552193,0.2943171321132863,3.5912403163669873,0.13212924960091404,-0.07279431488638458,0.9409626985175779,0.050064942999597406
-0.12629354401342655,-0.09077728483552193,0.2943171321132863,3.638161768589243,0.13469497458924995,-0.07305492714883197,0.939709059715805,0.04993189300148515
-0.12629354401342655,-0.09077728483552193,0.2943171321132863,3.685276733980689,0.13666611251350103,-0.07325568305999124,0.9395835917682608,0.05014451700117206
-0.12629354401342655,-0.09077728483552193,0.2943171321132863,3.7320922287587095,0.1382877457769557,-0.07340262632154775,0.9393256004133741,0.049839474999316735
-0.12629354401342655,-0.09077728483552193,0.2943171321132863,3.779068918460046,0.13969645601376152,-0.07352173107883836,0.9392559057797361,0.05001479299971834
-0.12629354401342655,-0.09077728483552193,0.2943171321132863,3.8259826312636696,0.14097964439212274,-0.0736196217103958,0.9391764101627201,0.04995197099924553
-0.12629354401342655,-0.09077728483552193,0.2943171321132863,3.872982689815727,0.14218735655565495,-0.07370143876985844,0.9390466301293572,0.050050825000653276
-0.12629354401342655,-0.09077728483552193,0.2943171321132863,3.919928235658526,0.14335159605704517,-0.07377231749734947,0.9390746538857941,0.04999128200142877
-0.09510773884941914,-0.0862427503926168,0.26796490239374804,3.967492786560208,0.14141073917096494,-0.07096538392047343,0.9395876830304324,0.05062279099729494
-0.09510773884941914,-0.0862427503926168,0.26796490239374804,4.013897602505918,0.14087685902425406,-0.06914905427075257,0.9395652917521756,0.049389666000934085
-0.09510773884941914,-0.0862427503926168,0.26796490239374804,4.06238847249864,0.14099017799594193,-0.06807363090806241,0.9395403912803547,0.051611267001135275
-0.06606268682061052,-0.09036733273546262,0.16022476319517284,4.110343684086793,0.13916875938208306,-0.01604835078466432,0.9399625155082757,0.05101821700009168
-0.06606268682061052,-0.09036733273546262,0.16022476319517284,4.154936960788414,0.13818952015087782,0.015206822458061674,0.9396846975539056,0.047455574000196066
-0.032215346244045075,-0.08471609966777068,0.09144115396531943,4.201824189293215,0.13419795119478375,0.04020076368807818,0.940144665465016,0.04987235499720555
-0.032215346244045075,-0.08471609966777068,0.09144115396531943,4.248858516119229,0.13162159502628223,0.05494000546873243,0.9398842888533577,0.05004267800177331
-0.032215346244045075,-0.08471609966777068,0.09144115396531943,4.295861268213472,0.13052802475027392,0.06385876605911336,0.9398034564984856,0.05001338500005659
0.003400126427400387,-0.07911340660046982,0.03552452415951031,4.3428486120411804,0.12611938940896567,0.07401577395054043,0.9401188815826778,0.04998021500068717
0.003400126427400387,-0.07911340660046982,0.03552452415951031,4.389866954428392,0.12314565733555277,0.07967454502661242,0.9398309937438943,0.050028507997922134
0.003400126427400387,-0.07911340660046982,0.03552452415951031,4.436771396770592,0.12182671873485268,0.08316677626821406,0.9397620743819955,0.04991097600213834
0.05568311242867791,-0.08592074997285658,-0.02786761884284735,4.483840137822709,0.11514176841650697,0.09245221893599972,0.9399048475094912,0.05007819799720892
0.05568311242867791,-0.08592074997285658,-0.02786761884284735,4.530816565998821,0.10995000714394508,0.09682003908724662,0.9396386515470853,0.049994142002105946
0.11341664963022416,-0.0898457195318862,-0.07550130593832181,4.577669306526894,0.10043629144693181,0.10432290547928483,0.9399994340235975,0.04984337099813274
0.11341664963022416,-0.0898457195318862,-0.07550130593832181,4.62478110595797,0.0935602110549294,0.10714077921655499,0.9396310119835993,0.0501386169999023
0.11341664963022416,-0.0898457195318862,-0.07550130593832181,4.671755129841586,0.09005135802140879,0.10894210438317345,0.9394601664900121,0.05000108100284706
0.16024870228631896,-0.09805590066298843,-0.09377153009074105,4.721210978298626,0.08269173878935686,0.11291212310693957,0.9398233116737692,0.05262249599763891
0.16024870228631896,-0.09805590066298843,-0.09377153009074105,4.7657264776136055,0.07769507705749638,0.11390612781448911,0.939495626270111,0.04738233800162561
0.19772074309040982,-0.10413451372975002,-0.09149079331950782,4.812754944895391,0.07098804006272329,0.1156922095024233,0.9398663819935268,0.050037396998959593
0.19772074309040982,-0.10413451372975002,-0.09149079331950782,4.859710431276547,0.06686596257913967,0.11565737076177779,0.9398595287832758,0.04996011099865427
0.19772074309040982,-0.10413451372975002,-0.09149079331950782,4.906686871494886,0.06492508666348835,0.11585442586017211,0.9397019537833703,0.049990787003480364
0.23827860997454692,-0.11111641810949667,-0.05703872914093237,4.953719558278152,0.05995592034552714,0.11570963912965664,0.9402755944427228,0.05002010799944401
0.23827860997454692,-0.11111641810949667,-0.05703872914093237,5.000746141594221,0.057610118442734684,0.11468531635620491,0.9407025355332966,0.04999091799982125
0.23827860997454692,-0.11111641810949667,-0.05703872914093237,5.047759410383909,0.05666663185708576,0.11438383416282685,0.9404589034553398,0.04998971099848859
0.2642373729429071,-0.11334643083195424,-0.006902264920316582,5.094808228572015,0.05428219104404758,0.11266307754452473,0.940868747191375,0.05000571900018258
0.2642373729429071,-0.11334643083195424,-0.006902264920316582,5.142528501915122,0.05408755014032693,0.1112704075138563,0.9415085509076866,0.05068490700068651
0.2642373729429071,-0.11334643083195424,-0.006902264920316582,5.188954018689586,0.05438494764416481,0.11079007843691613,0.9414003849252218,0.0493153790012002
0.30483767271676715,-0.11501566200207221,0.061864952571704226,5.237591663064633,0.05137321077810044,0.10846267295552271,0.9421682956904945,0.0516230959983659
0.30483767271676715,-0.11501566200207221,0.061864952571704226,5.2832338184664565,0.05104768498150497,0.10634819240275642,0.9429816697106236,0.04840195400174707
0.3297215735124492,-0.11294037662748597,0.11647842189691109,5.330436553727791,0.04921301189073274,0.10344613183503175,0.9433306801150482,0.050038375997246476
0.3297215735124492,-0.11294037662748597,0.11647842189691109,5.377596382351139,0.04950927843724841,0.10125193445648906,0.9438824541052628,0.049963666999246925
0.3297215735124492,-0.11294037662748597,0.11647842189691109,5.424764338696873,0.05012848081209825,0.1002754697824926,0.9438402211428463,0.04997451400049613
0.3487350495475798,-0.10794377285348222,0.1909427976596612,5.47354241353787,0.049764864099505764,0.09652227196798022,0.9441761012168501,0.05166205200293916
0.3487350495475798,-0.10794377285348222,0.1909427976596612,5.519209597057736,0.0514209595781118,0.09407498543220422,0.9449097214694974,0.048329678997106384
0.3642260162085798,-0.0989823251574298,0.2749518478554622,5.56647499459592,0.052005106481727986,0.08864004112369465,0.9451467465339295,0.05000852800003486
0.3642260162085798,-0.0989823251574298,0.2749518478554622,5.617213029713783,0.054330819181340306,0.08516028980316753,0.9458397084370698,0.053643376002582954
