x,y
0.23000002905726435,0.08000007450580604
0.2698365317260698,0.07439246944177746
0.29471045635209125,0.07188468742198673
0.3166413419938283,0.08388610666820462
0.33889266221065273,0.09528251491907902
0.36109038593009646,0.10678306440685681
0.38344737326275324,0.11797080871419219
0.40524264641467656,0.13021713152851255
0.4270383010363321,0.14246230993363618
0.44894210232707965,0.15451332024504616
0.47081366942545233,0.1666226954254899
0.49274569947638613,0.17862182585331432
0.5144482754833735,0.19103141771303633
0.5359446671000814,0.20379501348428342
0.5575541644924005,0.21636596704074584
0.5792563590296556,0.22877632183993235
0.6005528605066661,0.24187065186903745
0.6221656003917093,0.25443588337951617
0.6442336244021891,0.26618324378405767
0.6663773701545199,0.2777875530390066
0.691168897318376,0.28100868345809893
0.7159861736891588,0.2840257275704392
0.7408429321772292,0.2866983045145606
0.7657160938637861,0.28921295298953176
0.7906167213710649,0.2914392103469243
0.8155282207657126,0.29354225298080117
0.8404587936469727,0.29540458821363025
0.8653964237182794,0.29716774131607515
0.890347786699947,0.29872795252096473
0.9153041087881337,0.30020424038476
0.9402703490893589,0.30150276335332826
0.9652405948227727,0.3027223220873214
0.9902110312910526,0.3039380661239921
1.0151879527447807,0.3050138107689282
1.0401818496015938,0.3055604568952379
1.0651778445419342,0.3060140244068794
1.0901734580125424,0.30555320897032523
1.1151705973620796,0.3051686874802204
1.1401705977346086,0.30516906894995266
1.1651705981071376,0.3052198044243415
1.190166593047478,0.3056661240110703
1.2151627787226846,0.3060971848085092
1.2401614439511508,0.3063550583475081
1.2651599184447508,0.3066426865256222
1.290155341180493,0.3071172348725373
1.315150763916235,0.3075994126140973
1.340144660773048,0.308150636377194
1.3651385576298611,0.30870262307975516
1.3901280675847534,0.30942741557102416
1.4151187219488424,0.310110246391746
1.4401154798286473,0.3105142228381954
1.465112046973586,0.310926210149022
1.490107088239596,0.3114198319825494
1.515102510975338,0.3119077317700931
1.540096407832151,0.312463914639709
1.5650906861586964,0.31299530197672887
1.5900872533036352,0.313405000469162
1.6150842019183063,0.313796006944715
1.6400830578816386,0.31404892137719465
1.6650815323752386,0.3142953508242261
1.6900807698083031,0.31450172594937165
1.7150800072413677,0.3147023790285335
1.7400796261441644,0.3148725145291156
1.765078863577229,0.31503845386264295
1.7900784824800258,0.31517997913330653
1.8150781013828226,0.31531845264611214
1.8400777202856193,0.31543747120257315
1.8650777206581484,0.3155542009406407
1.8900773395609451,0.31565490894995385
1.915076958463742,0.31575409108033803
1.940076958836271,0.31583992177009357
1.9650769592088,0.31592460805065237
1.9900765781115968,0.31599861317870825
2.015076578484126,0.31607109242783515
2.040076578856655,0.3161351793428526
2.065076579229184,0.31619812184867335
2.090076579601713,0.31625343495984914
2.11507619850451,0.31630798513156044
2.140076198877039,0.3163564317875558
2.165076199249568,0.31640411550408665
2.190076199622097,0.31644645864436605
2.215076199994626,0.31648803884518095
2.240076200367155,0.3165250414092089
2.265076200739684,0.3165616625035046
2.290076201112213,0.3165940874307456
2.315076201484742,0.31662651235798656
2.340076201857271,0.31665512258790507
2.3650762022298,0.31668335134809134
2.3900762026023292,0.3167089098201519
2.4150762029748583,0.31673408682248017
2.4400762033473873,0.31675659353668273
2.465075822250184,0.31677871878115305
2.490075822622713,0.31679893667696213
2.515075822995242,0.3168183916333067
2.540075823367771,0.3168363207107223
2.5650758237403,0.3168534868486734
2.590075824112829,0.31686912710769555
2.6150758244853582,0.3168840044272532
2.6400758248578873,0.3168973558678818
2.6650758252304163,0.31690994436904596
2.6900758256029453,0.3169210069912811
2.7150758259754744,0.31693092520431954
2.7400758263480034,0.3169385545989645
2.7650758267205324,0.3169442766449482
2.7900758270930615,0.3169469469330739
2.8150758274655905,0.31694656546334166
2.8400758278381195,0.3169404619476257
2.8650758282106485,0.3169282549161938
2.8900758285831776,0.3169061296717235
2.9150758289557066,0.31687141592608903
2.9400758293282356,0.31681877310303896
2.9650758297007647,0.3167409532776606
2.9900754486035614,0.31662727529745105
3.0150750675063582,0.3164647691915139
3.0400739234696905,0.3162320726548433
3.065071635023826,0.31590248280618205
3.0898942519708603,0.3129289262433179
3.1066560320057865,0.3314771290343561
3.1263833577391997,0.3468339560454172
3.151068645582625,0.35078788982015574
3.1757588925325697,0.3547113060163145
3.200533444293341,0.35806213614437077
3.2253037998870573,0.36144424679047127
3.250124128015698,0.364435732430751
3.274889143033163,0.36785408270141495
3.299741896089045,0.3705628992700998
3.3155446612171025,0.38993507668279115
3.339621123367862,0.3966672545174834
3.3633405298492383,0.4045659667933865
3.3873563383125704,0.4115106232689403
3.4102162934871947,0.4216317782049135
3.4256761173259624,0.4412786138248226
3.4495584113830082,0.4486707342963019
3.4722024546891808,0.4592649117002612
3.4731381999423823,0.48424736446510686
3.4960862746251555,0.494165958973257
3.5173665636385456,0.5072862289441549
3.519428789011072,0.5322011615663929
3.535283052552983,0.5515309958388048
3.5487565634959415,0.5725892694680272
3.5622235894534517,0.5936521207340366
3.5732976557805776,0.6160657563219321
3.57588211321655,0.6409318608184424
3.5785581233882615,0.6657880471019144
3.5798455837345946,0.690754859607738
3.5812070492089836,0.7157178574162391
3.5825933102159686,0.7406793293458112
3.58400779998314,0.7656392753964543
3.585338747878949,0.7906037990838843
3.586668932835294,0.8155683227713144
3.5878228787753406,0.8405416202625862
3.5889649991536876,0.8655156806933224
3.5899106626199275,0.8904977519884358
3.590842974645539,0.9154802047532815
3.591626513475574,0.9404679980943786
3.5923974638044447,0.965456172905208
3.5930543546833738,0.9904473994738954
3.593699420000603,1.0154393889820472
3.5942548399307546,1.040432904369128
3.594799197238671,1.0654271826956734
3.5952714567671924,1.0904226054314154
3.59573456102214,1.1154184096368898
3.5961385374685895,1.1404149767818286
3.5965345030506617,1.1654119253964996
3.5968820219767386,1.1904096369506352
3.5972222929779027,1.2154073485047707
3.597522509657181,1.2404054415286385
3.597816241351011,1.2654039160222386
3.5980767851781357,1.2904023905158386
3.5983312254895443,1.315401246479171
3.598558199980231,1.3404001024425032
3.5987798338946666,1.3653989584058355
3.5989778166857027,1.3903981958389
3.599171603309684,1.4153974332719645
3.5993451720378564,1.4403970521747613
3.5995149260687063,1.4653962896078259
3.5996671324918728,1.4903959085106226
3.5998166686269135,1.5153951459436872
3.5999509459726644,1.5403951463162162
3.6000821715605573,1.5653943837492807
3.6002011901170183,1.5903943841218098
3.6003171569156214,1.6153943844943388
3.6004224425617215,1.6403936219274033
3.600525057919696,1.6653936222999324
3.6006185180040964,1.6903936226724614
3.6007096892701034,1.7153936230449904
3.600792849671733,1.7403936234175195
3.6008737212549695,1.765392860850584
3.6009477263830254,1.790392861223113
3.60101982416242,1.815392861595642
3.6010858184260988,1.840392861968171
3.6011502868108485,1.8653928623407001
3.6012090331496145,1.8903928627132291
3.6012662536094515,1.9153928630857582
3.6013188964325016,1.9403928634582872
3.601370394846355,1.9653928638308162
3.6014173156234213,1.9903928642033453
3.601463473461023,2.01539210163641
3.6015054351315703,2.040392102008939
3.601546633862653,2.065392102381468
3.6015843993661454,2.090392102753997
3.6016214019301733,2.115392103126526
3.6016553527363433,2.140392103499055
3.6016885406030488,2.165392103871584
3.6017186767118963,2.190392104244113
3.6017484313510115,2.215392104616642
3.6017758971717333,2.240392104989171
3.6018026000529906,2.2653921053617
3.6018270141158544,2.290392105734229
3.601851046708986,2.315392106106758
3.6018731719534562,2.340392106479287
3.6018949157281943,2.3653921068518162
3.601914752154271,2.3903921072243453
3.6019342071106157,2.4153921075968743
3.6019521361880313,2.4403921079694033
3.6019696837957147,2.4653921083419323
3.601985705524469,2.4903921087144614
3.602001345783491,2.5153921090869904
3.6020158416333166,2.5403921094595194
3.6020299560134097,2.5653921098320485
3.602042925984306,2.5903921102045775
3.6020555144854702,2.6153921105771065
3.6020669585774376,2.6403921109496356
3.602078021199673,2.6653921113221646
3.6020883208824435,2.6903921116946936
3.6020978576257496,2.7153921120672226
3.602106249959859,2.7403921124397517
3.6021142608242362,2.7653921128122807
3.6021207458096844,2.7903921131848097
3.6021268493254004,2.8153921135573388
3.6021314269621874,2.840392113929868
3.6021344787200453,2.865392114302397
3.6021360045989743,2.890392114674926
3.6021348601897776,2.915392115047455
3.6021314269621874,2.940392115419984
3.6021241790372747,2.965392115792513
3.602112353475575,2.990392116165042
3.6020944243981594,3.015392116537571
3.602068865926099,3.0403921169101
3.602033389241,3.065392117282629
3.6019845611152723,3.090392117655158
3.6019185668515936,3.115392118027687
3.6018300658737123,3.140392118400216
3.6017114287869836,3.1653913558332807
3.6015630370611396,3.1903913562058097
3.601359713693852,3.2153905936388743
3.6010251647386715,3.24038830519301
3.6006143218370417,3.2653844908682164
3.5999414092293582,3.2903753359671715
3.5991857176897772,3.315363892247733
3.597981417745074,3.3403349009206114
3.5967355375995558,3.3653043837145606
3.5950029020756906,3.3902441118693947
3.593331301708985,3.415187654721551
3.5913507108591594,3.4401090723292373
3.589593279802698,3.4650472746051424
3.587958300530288,3.489993869215157
3.586805117529706,3.5149671667064286
3.579250872422022,3.538799106758818
3.5742631556728943,3.5632963300242455
3.5614537835337776,3.5847654465550978
3.542985307916779,3.6016149646284408
3.5227120989965206,3.6162435659206427
3.5204507464237613,3.6411413324049295
3.5097688309813853,3.6637441769800194
3.5060960403993127,3.6884725709031887
3.4915303816129315,3.7087911747215845
3.469518433653092,3.720643439302494
3.4498723609726474,3.7361044075504584
3.429333649118745,3.7503576426261294
3.4084863282514553,3.7641554028414976
3.3873426054022095,3.7774953993781697
3.3634290308271195,3.7847845230219423
3.339111098335848,3.778983894273397
3.31660705442141,3.7898725663106507
3.2939675887520243,3.8004766619276484
3.271235425937703,3.8108816303444133
3.2484761787723917,3.8212255636040187
3.2256890843166266,3.831509224645929
3.2029008454516648,3.841790596869446
3.180111080707774,3.8520681543956403
3.155951839625117,3.858496682323464
3.131081538961552,3.861040322498086
3.106154399307882,3.862943856461998
3.081176142710091,3.8639913723467476
3.0561925455360486,3.864896218551637
3.0312013189673612,3.8655569241278886
3.006208566519745,3.8661657498205546
2.981213525253735,3.866663949290869
2.9562173395785285,3.8670988247856304
2.9312192465546607,3.8673834012058865
2.9062192461821317,3.8674253628764337
2.881224586385854,3.8669012234643265
2.8562886729283425,3.8651128933595533
2.8317754279341605,3.8602033779055365
2.809763861444053,3.8483503503851626
2.794411230600047,3.8286199728938914
2.769603109502838,3.8317121665434843
2.744793081056968,3.834786812585394
2.7199811452624365,3.837846962777478
2.6951680650587084,3.8409010094538463
2.670354603385248,3.8439489526144985
2.64554152318152,3.84699842165408
2.6207280615080597,3.8500486536331255
2.595915744243796,3.8531049891278872
2.571103808449265,3.856165902259436
2.54629301706393,3.859235207725094
2.52148298861806,3.8623129055248615
2.496674486051119,3.8654005215376674
2.4718671278933746,3.8684972928240473
2.447060914144827,3.871606271141859
2.4222562262752083,3.8747236417937803
2.3974530642845187,3.8778532194771334
2.372657531688474,3.8810445952571104
2.347861617622697,3.884232156339765
2.3230649406174555,3.8874151397856327
2.298268263612214,3.890595834413107
2.273470823667508,3.8937742402221875
2.2486737651925344,3.8969534089707327
2.2238767067175607,3.900131051840349
2.199079648242587,3.9033109835283586
2.1742825897676132,3.9064901522769038
2.149486294232104,3.9096731357227714
2.1246896172268626,3.912856119168639
2.0998937031610856,3.916042917311829
2.0750977890953086,3.919230478394484
2.050302256499264,3.922421854174461
2.025506723903219,3.9256139928939024
2.000711954246639,3.9288099463106665
1.9758736970405824,3.931649606997512
1.9510407804107774,3.934533518173298
1.9262120599480272,3.937457102201238
1.9013875356523318,3.9404142555656154
1.8765668260539587,3.9434004006296437
1.8517487867437115,3.9464124856354648
1.82693341772159,3.9494459329462916
1.802120718987594,3.952498453743731
1.7773095461325272,3.955567759209389
1.7525006620958539,3.958652323464337
1.7276826227856066,3.9616621196517645
1.7027810416039972,3.9638815105539766
1.6778588610568466,3.965850657311835
1.6534966780766343,3.9714613141337214
1.63000004991889,3.9800001326203347
1.580000049173832,4.030000133365393
1.5592190027236938,4.054019451141357
