x,y,theta,s,obs1_x,obs1_y,obs1_r,obs2_x,obs2_y,obs2_r
1.6489956506990913,1.6080922763187344,-2.5144952831702594,18.47817867305113,0.13847396031297898,0.12044230959241534,1.2938564141434492,0.0,0.0,0.0
1.6006936572127648,1.5726131859770875,-2.5010257050453015,18.583154350667098,0.13940171233113094,0.1162599870445735,1.2997782395479376,0.0,0.0,0.0
1.5330072457615436,1.5202517239904023,-2.4637632896011117,18.72279755519366,0.12454926441732311,0.12800981445126877,1.2999204207551043,0.0,0.0,0.0
1.4556137468414414,1.4543974890707876,-2.421850988274448,18.886293669741786,0.16504182047901914,0.11475325086163561,1.2114361606599966,0.0,0.0,0.0
1.3976214434273033,1.4038500828316527,-2.4080500928483257,19.027250635513486,0.2148046750780093,0.020631301043592197,1.0743348246771605,0.0,0.0,0.0
1.34959048619475,1.3573318377194956,-2.3479178821986104,19.15755384915125,0.22471953680356896,0.006335850102877932,1.0661812799707313,0.0,0.0,0.0
1.3099410448060915,1.3171900468035804,-2.3577273715311073,19.268029033471503,0.22714558957108727,-0.0020329073635388666,1.075578099813746,0.0,0.0,0.0
1.2700704288625555,1.2767426893544627,-2.3243546942510713,19.378255489463157,0.14902829570099702,0.11554959505987941,1.2290889256267679,0.0,0.0,0.0
1.2287695262248615,1.2292426887902081,-2.2627232826225243,19.50770441226877,0.21673931131649557,-0.002239279955835616,1.0873817746599044,0.0,0.0,0.0
1.1811435608360648,1.1725582448234388,-2.2922167198923082,19.66113194237514,0.24483545168503218,-0.035414964161488635,1.062833260213909,0.0,0.0,0.0
1.1483462950669991,1.134479640305939,-2.246116954902341,19.77622687203575,0.2214500805345277,-0.07106206975112275,1.0995414459781043,0.0,0.0,0.0
1.1205264401252213,1.0957423538040745,-2.134558207255065,19.91039415354678,0.1980765117197719,-0.11371619581664012,1.1421781481975901,3.837479451143666,3.3750337686934815,1.2567002513251062
1.0938670725358879,1.0511870913148866,-2.1536809790717437,20.035421102810623,0.2237765546268566,-0.12127706142540919,1.0810747856661267,3.8413950160490087,3.378988280649349,1.2605519429622485
1.0653710369989107,1.0091952008307763,-2.24324256085273,20.141083025949403,0.20294928523641603,-0.15703543701658457,1.1157040074459381,3.850417532343944,3.323325465974603,1.215991201926302
1.041453679294229,0.9803910778036102,-2.339852400587941,20.247873977358886,0.1810261173314304,-0.16933168229274587,1.1316617800609696,3.847364660495966,3.2516499112785993,1.141114630152423
1.0155743774119341,0.9566008066060709,-2.463577820784153,20.368387822386868,0.18611519205349272,0.06638483536876881,1.2017220020307482,3.847218674089719,3.2484066679952006,1.1377186215171515
0.992197094534366,0.9400740797687882,-2.586486349202987,20.48696129574671,0.15777821883213655,0.1580413181634368,1.2606342195624802,3.847212887545235,3.248457130450332,1.1377633253439108
0.963969935390671,0.924927986624239,-2.703596180499095,20.60170934827963,0.16186394086053527,0.1517497146620209,1.2627678058349514,3.7290711354952126,3.3548807371992866,1.1002842539340572
0.9486564181726997,0.9194427705503131,-2.7882431550344506,20.702754773784395,0.14300081261774675,0.172171680647743,1.260410110495444,3.871804616555519,3.346649388769889,1.2435460144054808
0.9458346421415706,0.9192394577146219,-2.8726388439978483,20.80311272651882,0.13365987193796838,0.15406363760333577,1.291317016936478,3.87352981492679,3.3555733175364777,1.2495572036886538
0.9382623448567218,0.9169955123457318,-2.9517653831744415,20.89239346560236,0.12272574998817047,0.1742963371130821,1.2756110462802976,3.85980696024929,3.3548917515377985,1.2475716305235751
0.9130961434287446,0.9129369825485527,-3.0424418716745363,20.984594805427932,0.14247385691859943,0.15533653266620442,1.2785256848409143,3.8064256823793894,3.3615807881139874,1.2137209017579818
0.8735870519945258,0.9104394325561098,-3.123450236926923,21.068896765880794,0.13796688372273458,0.18369557819372848,1.254370538572858,3.8543305031617403,3.3621209511589054,1.2474946700605403
0.8109296171539397,0.9120599652103016,3.0711339616546383,21.15655380379947,0.11660446391563435,0.1787556783803031,1.2771761012882432,3.8342695347326052,3.3775422297646194,1.2562296431478603
0.7284299910648687,0.9219363644190912,2.9803119279459196,21.22521306840243,0.11942189667955605,0.16991498126362511,1.2878152737450015,3.8671896778820134,3.3632298905640785,1.259367809103078
0.587745902942983,0.9555546096315573,2.834134237299679,21.361259169244537,0.0866770297351101,0.20564444255211953,1.2652823858368798,3.831780234006259,3.3828514560215743,1.2536327723890186
0.42088913557344626,1.0254504672460738,2.6500637725163725,21.541818676547305,0.0570171166316134,0.21341496676082528,1.2665954323968809,3.8731456339204913,3.3117065072615803,1.1048830434861003
0.31709395368307886,1.0898308213425087,2.5330600210604333,21.677948604963635,0.03675412848113546,0.2180385270072333,1.2592482441743957,3.8046890183539244,3.3631272847363762,1.211452547428316
0.22237830584316898,1.1602731453825956,2.477080458332646,21.78865302337229,0.006569603243681096,0.20974502623873664,1.2755642565326735,3.794257440213041,3.361736875549175,1.2024875523479086
0.11300346750548178,1.2469283418707509,2.4809268011960444,21.927831975998476,0.005289378263520594,0.2183856045251832,1.2629106178510878,3.8173957004623853,3.3970488705148196,1.2492665175598294
0.018503882126515284,1.316588657753531,2.5515669256774807,22.04131847280074,-0.026989132858705633,0.1848615390065344,1.3064169364659601,3.8145550867257474,3.390779753784521,1.230581418863186
-0.08034573507068551,1.3756330381290187,2.662124337119694,22.159864598125846,-0.03992200885402618,0.19111265449922518,1.2904283624365211,3.7828182502326633,3.40874432091665,1.2205743169466086
-0.1730119159063903,1.41759496353253,2.775656485777166,22.278422438034777,-0.04179007409289069,0.1663816678769154,1.3222364209762967,3.7902095673582656,3.434873852839723,1.2315576242775845
-0.2631592247323182,1.445829079462622,2.9020300770839613,22.39654066109224,-0.0620209496717303,0.1873780220681168,1.2877881401667408,3.8089643896490313,3.403425255672271,1.2363269618275283
-0.3867376402815607,1.4643869442897943,3.08170093635012,22.575584005295685,-0.0765884819605619,0.18313713575484156,1.281614050818893,3.8524353336834185,3.384266635463341,1.2578603028791666
-0.5179774185718293,1.460317283139333,-3.0215347635360508,22.749008320705354,-0.07421412792962705,0.17440886297446623,1.294467403419928,3.7805069092284316,3.404069582376181,1.2077621835078018
-0.6463078834033759,1.4333332178320852,-2.8515702812162593,22.913906786146548,-0.07722121207374566,0.16112087328396174,1.3086133925988803,3.781917746112394,3.411245907849908,1.2209084627324687
-0.731888529542019,1.4025501459161605,-2.741592418754163,23.018950708648795,-0.09084298471908989,0.15315768363687057,1.3100799072955485,3.782055503572327,3.411365691208892,1.2212816779728284
-0.7907171493081723,1.3751489972637632,-2.67158075350125,23.09562469576774,-0.09657719859986139,0.15023680486668547,1.3095600190665848,3.782104746572572,3.4113315551867647,1.221295830831804
-0.8581466385951131,1.3374305973349467,-2.591614264020847,23.170032706583097,-0.12014852396796814,0.1650980779873072,1.2757930367336205,3.7821554501924135,3.4112902337649684,1.221300837245626
-0.9223477324225834,1.2944463324384448,-2.511648162612346,23.252442446694378,-0.13259395917832972,0.1344468771813022,1.289982668367275,3.7822021136251487,3.4112515587577192,1.2213044433427074
-0.9829101367081399,1.2464709428751808,-2.4316825765350494,23.333979111029365,-0.13569370917246096,0.1306375315248267,1.2888124043924494,3.782250333464285,3.411211534807835,1.2213080783126582
-1.0462124999233078,1.1869156877411537,-2.3417219284414514,23.41375047849595,-0.14031502527542417,0.11566401639545555,1.291056642234616,3.7822897071478208,3.411178849553848,1.2213110404090555
-1.0917142080909066,1.136789256751292,-2.2743502724907736,23.492144309385317,-0.1431361910044627,0.10439752460464576,1.29341759684269,3.782326059269243,3.4111486723396087,1.2213137748080296
-1.1509567777041185,1.0601303316231059,-2.1836152954018595,23.58553185892974,-0.15354533680920987,0.09848347474829144,1.2795435517639575,3.782363630567685,3.41111748301976,1.2213166008782896
-1.208148097260582,0.9700723771637436,-2.091362885315497,23.697758285297155,-0.19329090987118394,0.07809759028384897,1.2378081191494932,3.782408749965236,3.4110800277423587,1.2213199947045073
-1.2491050331015245,0.8925824569014954,-2.02271420075475,23.784207281947843,-0.20229092031917661,0.07413269223568264,1.2240862050704564,3.7824359605521463,3.41105743922967,1.2213220414516583
-1.2848545203325368,0.8124201461450017,-1.9578496261753184,23.872081926827466,-0.1864122665465846,0.05960984881056593,1.235074769533363,3.782464081548925,3.411034094952138,1.2213241566787254
-1.3123832463897782,0.7393075623611728,-1.904302966455251,23.95238847450572,-0.1818981062937286,0.04330774955378266,1.2343139964504022,3.7824870404146433,3.411015035950163,1.221325883616592
-1.3362202089148838,0.6646835707948716,-1.8555843711461084,24.031866368462367,-0.1961318736749071,0.02774504033132426,1.214074721645755,3.7825082346887013,3.4109974418008666,1.221327477824027
-1.3541545646585882,0.5984553805191165,-1.8149324198357408,24.10772782776494,-0.19868377020835742,0.013243954489751356,1.204472340290642,3.7825277998027502,3.410981200077436,1.221328949488034
-1.371435652306616,0.5219016300774763,-1.770393239402912,24.179853544235378,-0.19749647809551985,0.005715741518728222,1.201482527386085,3.782543681424769,3.4109680161567173,1.2213301440842648
-1.3837974746778714,0.4543035937744141,-1.7327272906843787,24.249947398765176,-0.18733164156241816,0.0553182626463666,1.2786557043903801,3.782558489380541,3.410955723525985,1.2213312579206301
-1.3936042484939937,0.38628416009602506,-1.695310497376229,24.321808146752065,-0.18471344247631033,-0.0036784634444295815,1.2126936800971924,3.782572296188199,3.4109442619852604,1.2213322964518563
-1.400863418797845,0.31794415454693026,-1.6579557058600063,24.3864375528969,-0.18374914213758212,-0.031492100709232695,1.1804490008084036,3.782585169480391,3.4109335753901853,1.2213332647651878
-1.4056387820107794,0.24923920833374752,-1.6237657281662168,24.455714530963995,-0.1883176050112721,-0.04990893811755319,1.1642770331166543,3.7825971723310285,3.4109236113807784,1.2213341676049678
-1.4083136385922554,0.17982747296633195,-1.5954982054187705,24.531712746754543,-0.20201811206593678,-0.078481281820399,1.122247628005735,3.7826098992987727,3.410913046255029,1.2213351249119533
-1.4092144284734167,0.10990588386493129,-1.5722817768092354,24.601122393939495,-0.20476468369388823,-0.09545631995063726,1.1051332642326113,3.7826202299086384,3.410904470434418,1.2213359019678225
-1.4086507605964358,0.04005933793647937,-1.5531447897914763,24.675309719433578,-0.20497192279092422,-0.10399391541691143,1.0979265961433138,3.7826298619203214,3.410896474545947,1.221336626475989
-1.4069055497083103,-0.02987762708806127,-1.539269801462759,24.744526371289737,-0.20235362645011654,-0.032000892961931406,1.257450959219013,3.7826388425576414,3.410889019387381,1.221337301988571
-1.403906548189067,-0.10979390348027396,-1.5282804832787937,24.818187757798707,-0.19552691606440772,-0.03762407417115009,1.2853293407250033,0.0,0.0,0.0
-1.4007356830085755,-0.1797061908701731,-1.5234468489801711,24.893550076082164,-0.19287075688429958,-0.05136682880561139,1.2873204587709386,0.0,0.0,0.0
-1.3968874172533574,-0.2596037289080467,-1.5231566241616332,24.970890232359622,-0.19297145982636685,-0.06291797163894344,1.2822542867857067,0.0,0.0,0.0
-1.3936616040437533,-0.32952403773156885,-1.52723804001322,25.044692264222515,-0.17423058915562128,-0.07169868109316088,1.3045172333508357,0.0,0.0,0.0
-1.390476308978636,-0.40944472746479194,-1.5360544071426416,25.115994351210674,-0.17027163931281478,-0.0733337431604707,1.3065482327193052,0.0,0.0,0.0
-1.38863961154995,-0.46939663748921784,-1.5456016327011248,25.18472928846656,-0.16925490065011067,-0.07336953404693787,1.306288370432356,0.0,0.0,0.0
-1.38733094500251,-0.5393517683685364,-1.5601315647812886,25.25505385125369,-0.16255845551076503,-0.08076962461967123,1.309785957450697,0.0,0.0,0.0
-1.3872288723715906,-0.6192916715847854,-1.5810377248442768,25.327745642341686,-0.16796285708955366,-0.08106977806459384,1.3021258364754515,0.0,0.0,0.0
-1.3883009775172659,-0.6792413419415999,-1.5987448980090757,25.39177470256799,-0.16514979771339944,-0.08594594637798986,1.3009928568306082,0.0,0.0,0.0
-1.3905213539984804,-0.7390430757562776,-1.6193373687687869,25.45658193854891,-0.1586423430124024,-0.09204624183160252,1.3034159785630932,0.0,0.0,0.0
-1.3946561173606633,-0.8075252668517702,-1.6453523958115326,25.520690067844114,-0.16047501888333932,-0.09747570647367271,1.2951936193298634,0.0,0.0,0.0
-1.4003772992111194,-0.873289371018134,-1.6732748105488024,25.58946467920747,-0.16163253299757296,-0.09925092699723054,1.2912888036914847,0.0,0.0,0.0
-1.407655725400652,-0.9358574385531444,-1.7035100410887998,25.6654761082022,-0.15065394761628753,-0.10432104736305961,1.3021665268173717,0.0,0.0,0.0
-1.4165514699090638,-0.9962023408546794,-1.734995387569682,25.732085421041024,-0.13855757840249114,-0.10161559660482138,1.312238012059555,0.0,0.0,0.0
-1.4254013200879943,-1.0460654806911855,-1.763455578784091,25.79408617768562,-0.1354492131246426,-0.10059110610377123,1.3147298738237638,0.0,0.0,0.0
-1.435316022295045,-1.0939709125732688,-1.7928280122244495,25.85584374670539,-0.13455981574614992,-0.1253619419097425,1.2966694443902451,0.0,0.0,0.0
-1.448179641653865,-1.1470940739235558,-1.8288178593229387,25.91818149039695,-0.13727315310499835,-0.1246612973738079,1.2945952063849477,0.0,0.0,0.0
-1.4604149882639004,-1.1908234409141278,-1.8611615281481984,25.980998965398285,-0.13940503169974972,-0.12214496039864804,1.2942054291121454,0.0,0.0,0.0
-1.4759174942349003,-1.2393414237175464,-1.900229111241265,26.05292371001462,-0.14524956845082873,-0.13361758839358762,1.272375116865469,0.0,0.0,0.0
-1.4928733851951808,-1.2859242883988349,-1.9397949363846247,26.128312742429014,-0.13251772435388176,-0.13016043791443743,1.2905388217315112,0.0,0.0,0.0
-1.5111517532017331,-1.3306186851539183,-1.9793062704943056,26.19337755605123,-0.12893091283588862,-0.12871945286236272,1.296049359436295,0.0,0.0,0.0
-1.530771869944838,-1.3734636835681098,-2.0180789203394496,26.263973894456782,-0.1477373794201464,-0.14267697233076512,1.2671089281674326,0.0,0.0,0.0
-1.548587272244759,-1.4090271395040788,-2.050534691304578,26.33000778559304,-0.1466398231741542,-0.14740407431037275,1.2618320477014278,0.0,0.0,0.0
-1.5705148776249531,-1.4491998152188854,-2.0874177241459444,26.390512656287456,-0.14609927382936905,-0.14829359836516212,1.260817804149956,0.0,0.0,0.0
-1.5901805404340863,-1.4825562520814601,-2.1176657001407033,26.459193969527824,-0.11509700193720365,-0.1976373918465467,1.2375171835315282,0.0,0.0,0.0
-1.6139356031838727,-1.5199310436863431,-2.1513116294636005,26.52937997266323,-0.12241520945601629,-0.24711323533899193,1.1744738624056197,0.0,0.0,0.0
-1.638609430642681,-1.5561312636475817,-2.183256271417765,26.5910432999684,-0.12529215775808134,-0.25901393743476586,1.1580140499317289,0.0,0.0,0.0
-1.6603819739215921,-1.5861527077171644,-2.2096358817508395,26.65842175020359,-0.10827686604637636,-0.28901971092249923,1.1260968571831893,0.0,0.0,0.0
-1.6864185694460982,-1.620075076783391,-2.2385405780489265,26.727105465834725,-0.09103228632246287,-0.31532556591066546,1.092199787925737,0.0,0.0,0.0
-1.713203882473562,-1.6529183479985203,-2.265480866945199,26.791359044395985,-0.08395917805575116,-0.32554390920240794,1.0785254795667534,0.0,0.0,0.0
-1.7364916751513473,-1.680146802860876,-2.2871681815539913,26.858625487480914,-0.0832788141266959,-0.3263734971799763,1.077286686192255,0.0,0.0,0.0
-1.7641054435183572,-1.7109866520529782,-2.3109277309814864,26.930884369376454,-0.08325796398518207,-0.3262001017014682,1.077347980413914,0.0,0.0,0.0
-1.7922178901993815,-1.7409955123354512,-2.333595439852087,26.992537386755533,-0.08332160450986568,-0.3259647581032873,1.0775426079774393,0.0,0.0,0.0
-1.816447741203664,-1.7658764410441297,-2.3512667932399323,27.05994158362073,-0.08339988827400702,-0.3256947619147916,1.0777722836851997,0.0,0.0,0.0
-1.8450267990240667,-1.7941701227306832,-2.370632910934386,27.127094547532728,-0.08346379139311998,-0.3254764150547813,1.0779587441148084,0.0,0.0,0.0
-1.8698145449708548,-1.8178205408022823,-2.385759971789826,27.19076784690004,-0.08353380046864298,-0.3252374899448634,1.0781628786755333,0.0,0.0,0.0
-1.8988846789602307,-1.8446907274916051,-2.4029274045919955,27.2561557972942,-0.0835900443649002,-0.32504557591879535,1.0783268595164575,0.0,0.0,0.0
-1.9280566965017056,-1.8708094657360503,-2.4181509048455014,27.32951863090544,-0.08365997508965421,-0.3248069655185232,1.0785307419976238,0.0,0.0,0.0
-1.9573693703871509,-1.89632228469674,-2.43227923171993,27.396173588602203,-0.08370887032260069,-0.3246401307719515,1.078673295407326,0.0,0.0,0.0
-1.98683740727915,-1.9212123931962435,-2.4449766639697703,27.464328301888482,-0.08376232613926066,-0.324457734978795,1.0788291451100689,0.0,0.0,0.0
-2.012097855776538,-1.942077091135357,-2.4555908323862337,27.534047190651744,-0.08381216639578809,-0.3242876757924055,1.0789744536926398,0.0,0.0,0.0
-2.041578599749755,-1.9659463804010342,-2.466683223486468,27.6026468494428,-0.0838586356186567,-0.3241291188599304,1.0791099340724872,0.0,0.0,0.0
-2.071056220377751,-1.9893050545308477,-2.476810914238647,27.67126033472099,-0.0839019618022129,-0.32398128624445116,1.0792362509644189,0.0,0.0,0.0
-2.1004236542555796,-2.0121072294623445,-2.4858382579560163,27.74153924159281,-0.08394235752321304,-0.32384345261593867,1.0793540241330903,0.0,0.0,0.0
-2.1298810317694534,-2.034577872140605,-2.4941484165610883,27.80564838844255,-0.08397480062643511,-0.32373275399423945,1.0794486115540687,0.0,0.0,0.0
-2.155130398638885,-2.0535342459184958,-2.5010251206999183,27.868956775121188,-0.08401026971404671,-0.32361173045698244,1.0795520211908929,0.0,0.0,0.0
-2.1844633789030476,-2.075260689131846,-2.507914501616235,27.93557214993434,-0.08403875607163104,-0.32351453258721563,1.079635072774415,0.0,0.0,0.0
-2.209466493819735,-2.0935242525682267,-2.5132541230230725,28.003352870787058,-0.08406989935848005,-0.3234082690492992,1.0797258705986454,0.0,0.0,0.0
-2.2426360986840175,-2.1174892656501894,-2.519695308195884,28.07977151845612,-0.08410292077115597,-0.32329559718666145,1.0798221440728781,0.0,0.0,0.0
-2.2715005225349434,-2.138082844451926,-2.524987717078998,28.146548530104138,-0.08412600900817013,-0.32321681816242837,1.0798894575101643,0.0,0.0,0.0
-2.296124264915239,-2.155465384415398,-2.529080249744448,28.208841838725586,-0.08415125068346535,-0.32313069142401407,1.0799630492671244,0.0,0.0,0.0
-2.3248066480930056,-2.175531893068992,-2.533682737469093,28.28555786572414,-0.08417478505904422,-0.32305039013713355,1.0800316634152567,0.0,0.0,0.0
-2.3574099344548824,-2.1981055945032204,-2.5385735049010814,28.357244959096462,-0.29942963384027826,-0.09351842982604697,1.0872411260393837,0.0,0.0,0.0
-2.3857413686909883,-2.2175441218982685,-2.542583077514034,28.433800002002673,-0.3279215001761546,-0.06073921016376596,1.089060328338044,0.0,0.0,0.0
-2.4139804088531793,-2.236768597589286,-2.546379520558277,28.501405128325832,-0.32970326959381424,-0.05807321799973734,1.0894679700785808,0.0,0.0,0.0
-2.442218753448155,-2.255836275793228,-2.5500605202581506,28.574711544345575,-0.32775379590710174,-0.06826937564652565,1.085954419177594,0.0,0.0,0.0
-2.470226778374963,-2.2745932840395175,-2.5535534506959205,28.64561343307684,-0.3211340556168131,-0.07198563406945704,1.0909246633218748,0.0,0.0,0.0
-2.502110331733004,-2.2957760431131278,-2.557254043421983,28.719939948308774,-0.321028820350897,-0.07260055155085046,1.090070054817875,0.0,0.0,0.0
-2.5298676931896518,-2.3140751336472594,-2.5604920184444735,28.792029959220866,-0.32164928913852553,-0.07293059068372827,1.088546663602052,0.0,0.0,0.0
-2.561456493669863,-2.3347532840869043,-2.5641218593867925,28.876998334335113,-0.3213491715714478,-0.07707812572477013,1.0880258541253625,0.0,0.0,0.0
-2.5929302750725993,-2.3551967587316827,-2.567714714655448,28.957252391407216,-0.3173815539134049,-0.07904693767701562,1.0903728778540422,0.0,0.0,0.0
-2.6202453146355533,-2.3727901032042853,-2.5709487999920437,29.027783072355444,-0.31530413631923265,-0.08125076263903935,1.0874186411959457,0.0,0.0,0.0
-2.6513250457935698,-2.392664742838439,-2.574611420259272,29.108409016561748,-0.3142226289343521,-0.08250807722764554,1.0859507465824176,0.0,0.0,0.0
-2.682320421998079,-2.412344201546725,-2.5783445244484566,29.184403081754407,-0.3139746352051431,-0.08275400143322989,1.0858592379037084,0.0,0.0,0.0
-2.709301839725019,-2.4293293548594317,-2.58158295009363,29.258128436785086,-0.2972722269162612,-0.10540636049951935,1.0881932222629045,0.0,0.0,0.0
-2.7361981029281814,-2.446131893184493,-2.585047614234372,29.329523574670805,-0.29126396620628,-0.11422217585445005,1.0911097706453532,0.0,0.0,0.0
-2.762954766913394,-2.4627288970788106,-2.588447666089331,29.393588616682948,-0.2896520963054907,-0.11657572190460606,1.0922093045808412,0.0,0.0,0.0
-2.785763093539637,-2.476767872676939,-2.5914780030796902,29.459266320792235,-0.28865111761164663,-0.12149067132148159,1.0920406417412802,0.0,0.0,0.0
-2.8122074371346897,-2.4929190061841133,-2.5952525609594974,29.524448557153136,-0.28812172462357094,-0.12072152333650189,1.0928080254618704,0.0,0.0,0.0
-2.83856137643645,-2.508891615320664,-2.5990443948448405,29.599734147661806,-0.2875747047414935,-0.119943227774129,1.093416879675067,0.0,0.0,0.0
-2.8684003871239976,-2.5267980435568087,-2.603576686053287,29.672441058897107,-0.2868741952360653,-0.13361296589220287,1.0946448131121878,0.0,0.0,0.0
-2.8907401579100043,-2.540081533361702,-2.6071194734264482,29.740096756368267,-0.2787235950335616,-0.09039281170069666,1.1384726991805778,0.0,0.0,0.0
-2.916726614416406,-2.5554049521194515,-2.611269288854143,29.80542261595264,-0.2764061170689242,-0.07848158342537158,1.1503877494036794,0.0,0.0,0.0
-2.9426086804488123,-2.570518289247199,-2.6156362863249347,29.876290001772198,-0.2727956500392729,-0.0888560034089574,1.1485558289877338,0.0,0.0,0.0
-2.968287471007189,-2.5853709061114793,-2.6201396182182437,29.950759099806973,-0.2668017711354507,-0.09422379554138582,1.1503027201395781,0.0,0.0,0.0
-2.997594382701665,-2.6021263313687024,-2.625540677993454,30.030078267483532,-0.2714438464613989,-0.14421622762860334,1.1086504701285593,0.0,0.0,0.0
-3.0267654435831304,-2.6185708850733493,-2.6312274654534513,30.102920100227394,-0.27385198098373653,-0.16598770830981732,1.0900679114826395,0.0,0.0,0.0
-3.0521727208650824,-2.6327152588606926,-2.6363091486991457,30.176627646194742,-0.2452702513839714,-0.14082057477210796,1.1365194038117716,0.0,0.0,0.0
-3.0775622311621245,-2.6466837741786344,-2.641647492784913,30.243173663814197,-0.23788787857792265,-0.15318300636158888,1.1387996289895406,0.0,0.0,0.0
-3.099266689660075,-2.658465694238319,-2.64647123069872,30.311536333963634,-0.2319591265016936,-0.15830283438330997,1.139267385271754,0.0,0.0,0.0
-3.127977189211423,-2.673872822102652,-2.652784802887867,30.388542636605166,-0.22598213245727375,-0.1604663006360109,1.139813883316451,0.0,0.0,0.0
-3.1529403749765224,-2.6870639331624506,-2.6587078846635737,30.462465710033463,-0.22137884943619848,-0.17528296151386302,1.1402335965772854,0.0,0.0,0.0
-3.1778141562223294,-2.700018906123124,-2.664700785036251,30.531266063093934,-0.20463012830605323,-0.15653984248889538,1.1721683745633695,0.0,0.0,0.0
-3.202704098420196,-2.712791748381434,-2.670742799923517,30.596420755828014,-0.1978815585438323,-0.14798422359157692,1.1854711861961098,0.0,0.0,0.0
-3.2274957002239257,-2.7253247524975532,-2.6769638078541185,30.67031659693211,-0.18472126054928098,-0.1574869498104578,1.1907008985683396,0.0,0.0,0.0
-3.2522118663868897,-2.7376224940239426,-2.6835140444317966,30.74162175416134,-0.17658528422862638,-0.1335004759281012,1.2290394649858452,0.0,0.0,0.0
-3.2768920422766628,-2.7496836171092403,-2.6900639417936585,30.81483262113567,-0.16010821867636008,-0.1339138364431941,1.239643197395703,0.0,0.0,0.0
-3.304907450699691,-2.763136773145357,-2.69776552589175,30.886840951400362,-0.14094992732861572,-0.14289565286831923,1.2403751838085755,0.0,0.0,0.0
-3.325828937946181,-2.773014124041357,-2.7039145763297623,30.953550788682108,-0.17230244246410562,-0.11875398457563024,1.2505288388872629,0.0,0.0,0.0
-3.3502204122464345,-2.784313484012899,-2.711240197002154,31.019719009671004,-0.169077188587074,-0.12013392327727772,1.2527533068866572,0.0,0.0,0.0
-3.374573946120045,-2.795386592441029,-2.71886723043122,31.095216149430705,-0.15753112947962242,-0.12772284134071654,1.2530273462950372,0.0,0.0,0.0
-3.402202161415594,-2.8076816536736966,-2.7276752994812803,31.174862506245994,-0.18038487466083603,-0.1478826137172641,1.2156973587581934,0.0,0.0,0.0
-3.4262948952096406,-2.8181316443090036,-2.7358045252001895,31.2460762670443,-0.14314870825854784,-0.13559415344397482,1.2418497465693341,0.0,0.0,0.0
-3.4503896640906127,-2.8283576653138582,-2.743634248978047,31.310057533206745,-0.12593797499632406,-0.12934332438665708,1.2547183954693972,0.0,0.0,0.0
-3.4709540424445664,-2.836922649263517,-2.750830601347457,31.37660523015949,-0.15775522544130482,-0.10276180384771665,1.2682231449256098,0.0,0.0,0.0
-3.494922966707844,-2.846677652169113,-2.759258870609516,31.4443857715906,-0.13086055897968432,-0.11844251548795491,1.2656947112631105,0.0,0.0,0.0
-3.5221898278473875,-2.8574677408228837,-2.7691472069131784,31.524202492522274,-0.13759162377485706,-0.13400850501866515,1.2494343525013496,0.0,0.0,0.0
-3.5492069428922712,-2.8678798850525395,-2.779346536075468,31.59988955507236,-0.16443484221667135,-0.14484321122502353,1.22911583070484,0.0,0.0,0.0
-3.5729071982578935,-2.876748203508861,-2.788391053384974,31.670168595573234,-0.18139205563113303,-0.1308535577123159,1.2295213752803245,0.0,0.0,0.0
-3.5965711781274052,-2.885361524058608,-2.7977871472472473,31.74063811724421,-0.15760211839195043,-0.11329812931786973,1.264768767207466,0.0,0.0,0.0
-3.6167113167404112,-2.892483141336194,-2.8059424911538877,31.804589182948142,-0.14698371345834865,-0.10649647922407224,1.2794415164551067,0.0,0.0,0.0
-3.646735477340301,-2.9027407560560166,-2.8181245377773068,31.88956528565552,-0.1699203795610737,-0.13376990138811176,1.2386440149250668,0.0,0.0,0.0
-3.6699170739776616,-2.9103757681604225,-2.82781166047146,31.96596461140731,-0.18021180915738158,-0.11836923447725962,1.2399935146807706,0.0,0.0,0.0
-3.696333230253426,-2.91877407298852,-2.8391874662239402,32.045827064890666,-0.19626902377186078,-0.13474208340676122,1.209705554397807,0.0,0.0,0.0
-3.719444745655978,-2.925856047197882,-2.849239952290881,32.1153843415452,-0.20265569793205665,-0.1430957417618411,1.196146238367749,0.0,0.0,0.0
-3.7424350787176546,-2.9326445967335855,-2.8594001543157583,32.18344835278997,-0.1698354164181542,-0.12917439011583118,1.2408415965521529,0.0,0.0,0.0
-3.765374509476405,-2.93917232271877,-2.8697395615869126,32.25604369394906,-0.1748287201974459,-0.11299228214962219,1.2489535879927982,0.0,0.0,0.0
-3.7916108447664634,-2.946315922990313,-2.8813528368569257,32.33316865546997,-0.14618083262169823,-0.12762429187515797,1.2512744102447033,0.0,0.0,0.0
-3.8111764653046096,-2.9514252962581473,-2.8903100364721297,32.40046501222899,-0.1243101414450551,-0.14113227814498025,1.2517376790409342,0.0,0.0,0.0
-3.833893399429274,-2.957120166105269,-2.9011189226017264,32.46990129787888,-0.13074051107897375,-0.13060927878194417,1.2516298956007286,0.0,0.0,0.0
-3.8565573482906115,-2.9625532938586745,-2.912037530470239,32.54089388353474,-0.18768924864400394,-0.11624362214520367,1.2262006647156494,0.0,0.0,0.0
-3.882378355886732,-2.968418926501362,-2.924341283928098,32.616439579652926,-0.21262630450117664,-0.1103593217611388,1.2149209565059216,0.0,0.0,0.0
-3.9082105534757967,-2.973951479704485,-2.9369030290073765,32.69589885051609,-0.19666975875616233,-0.14830021188128567,1.2093955765239128,0.0,0.0,0.0
