x,y
-0.07481772982518109,-0.021759560780589382
-0.04146735701376869,-0.021767953114698813
-0.01646735664123966,-0.02177176781202128
0.008532643731289369,-0.021777108388272737
0.0335326441038184,-0.02178397484345318
0.05853264447634743,-0.021792748647294857
0.08353264484887646,-0.021803048330065522
0.10853264522140549,-0.021815636831229668
0.13353264559393452,-0.021830132681055048
0.15853264596646355,-0.021847298819006156
0.18353264633899258,-0.02186713524508299
0.2085326467115216,-0.021890023429017802
0.23353264708405064,-0.021915963370810587
0.25853264745657967,-0.021944955070461347
0.2835326478291087,-0.02197737999770233
0.3085326482016377,-0.022013238152533532
0.33353264857416676,-0.022052529534954957
0.3585326489466958,-0.022096017084431097
0.3835324585843587,-0.022142937861497458
0.4085324589568877,-0.022194054805618535
0.43353245932941675,-0.022249367916794327
0.45853226896707966,-0.022308877195024834
0.4835322693396087,-0.02237220117057781
0.5085320789772716,-0.022440484252649995
0.5335320793498006,-0.022512963501776895
0.5585318889874635,-0.022590020387690757
0.5835318893599926,-0.02267165491039158
0.6085316989976555,-0.022757867069879367
0.6335315086353184,-0.022848656866154116
0.6585313182729813,-0.02294478723868032
0.6835311279106442,-0.02304511377826124
0.7085309375483071,-0.023150780894093614
0.7335305564511039,-0.02326102564671295
0.7585303660887668,-0.023376610975583745
0.7835301757264297,-0.0234967739412415
0.8085297946292265,-0.02362227748315071
0.8335294135320233,-0.02375274013157913
0.85852903243482,-0.023888924825991253
0.8835286513376168,-0.024030068626922585
0.9085282702404136,-0.024176553004105372
0.9335276984083443,-0.024328377957539615
0.958527317311141,-0.02448592495695756
0.9835267454790717,-0.024648431062894716
1.0085261736470024,-0.02481704068454782
1.033525601814933,-0.024991372352184626
1.0585250299828637,-0.025171426065805136
1.0835242674159282,-0.0253568203556771
1.1085235048489928,-0.025548699630997262
1.1335227422820573,-0.025746300952301127
1.1585219797151218,-0.02595000578932094
1.1835210264133202,-0.02616019561178895
1.2085200731115187,-0.02637648894997291
1.233519119809717,-0.026599267273605065
1.2585179757730494,-0.026828530582685417
1.2835170224712478,-0.027064278877213965
1.308515687699714,-0.027307275096655204
1.3335145436630462,-0.027557137771276885
1.3585132088915124,-0.02781386690107901
1.3835118741199786,-0.028077843955793824
1.4085103486135786,-0.028349450405153576
1.4335088231071786,-0.028628304779426017
1.4585071068659126,-0.028915170018075642
1.4835051998897804,-0.029209664651370204
1.5085036743833804,-0.02951217014904195
1.5335017674072482,-0.029823067980823126
1.5584994789613837,-0.03014273961644598
1.5834975719852515,-0.030470422116446017
1.608495283539387,-0.030807259890019978
1.6334926136237904,-0.031153252937167863
1.658490325177926,-0.03150878272762192
1.6834876552623292,-0.0318734677916499
1.7084846038770003,-0.0322480710687163
1.7334819339614036,-0.032632592558821116
1.7584785011063424,-0.033027795201428845
1.7834754497210135,-0.03343291605707499
1.8084720168659523,-0.03384948100468854
1.8334682025411588,-0.03427710857453725
1.8584643882163654,-0.03471618023635337
1.8834601924218397,-0.03516669599013689
1.908455996627314,-0.03562980024508455
1.933451419363056,-0.03610473006173187
1.9584468420987982,-0.03659262984927558
1.983441883364808,-0.037093499607715685
2.0084365431610856,-0.037608102276516675
2.033430821487631,-0.03813643785567855
2.058425099814176,-0.03867888781493356
2.0834189966709893,-0.03923583362401395
2.108412130588338,-0.03980841969211646
2.1334052645056865,-0.04039550161004435
2.158398016953303,-0.0409993681961911
2.183390387931187,-0.04161887504135997
2.2083823774393387,-0.04225554802447995
2.233373604008026,-0.04290900567581879
2.2583648305767134,-0.04358039240457323
2.2833552942059363,-0.04427008968047552
2.3083449948956947,-0.04497847897325791
2.333334695585453,-0.04570632322238488
2.3583232518660147,-0.04645400389758869
2.383311426676844,-0.04722152099886934
2.408299220017941,-0.04801078187488805
2.4332858689498416,-0.048821023586180345
2.4582721364120097,-0.0496537720116752
2.4832576409347134,-0.05050902715137262
2.5082420010482203,-0.051387933414469344
2.5332255982222627,-0.05229087227069762
2.5582084324568406,-0.05321860665952194
2.583190503751954,-0.0541718995204068
2.6081710491681385,-0.05515151379281669
2.6331508316448584,-0.0561582124162161
2.6581294697123816,-0.05719237686033729
2.683106963370708,-0.05825515153437699
2.7080829311501056,-0.05934768084753195
2.7330577545203063,-0.060469964799802156
2.758031052011578,-0.061623529270116606
2.783003205093653,-0.06280875572820754
2.807973450827067,-0.06402717005300396
2.8329421706815516,-0.06527915371423809
2.857908983187375,-0.06656623259083894
2.8828738883445375,-0.06788840668280649
2.9078368861530386,-0.06924796480853423
2.9327979766128784,-0.07064490696802217
2.9577544894359313,-0.07211852454369172
2.982696887878891,-0.0738122501548677
3.007620975774703,-0.07575965313798783
3.032520268137919,-0.07800002487547353
3.0573871355738937,-0.08057876026546218
3.0822101339906602,-0.0835473577218071
3.106975149008125,-0.0869660894622033
3.1316631071396763,-0.0909036200384552
3.1562488313829853,-0.09543662486674442
3.180698370931882,-0.10065322345521999
3.204968619706623,-0.1066495461764081
3.2290035016565675,-0.11352973426721213
3.252730919002321,-0.12140403248025144
3.276443840498249,-0.12932143677303465
3.300157524933642,-0.13723807812635336
3.3238712093690346,-0.14515357507047533
3.3475852752741595,-0.1530683090751328
3.3712997226490167,-0.16098189867059354
3.395014551493606,-0.16889510679632203
3.418567637171723,-0.17727599681378514
3.4420791426490247,-0.18577437950878029
3.465591029596059,-0.1942708548551142
3.4892864034843036,-0.2022412834406797
3.513110714142048,-0.20981765379283424
3.5371669583969982,-0.21662192940692115
3.561182385390598,-0.2235681117614039
3.584839230835886,-0.23165298126664347
3.6078914467555627,-0.24132743514615562
3.6306007213859495,-0.2517816131583803
3.6527065108999217,-0.26345763872299166
3.673787672713079,-0.27689567298085116
3.6943870382544084,-0.2910611700181054
3.7138389428411394,-0.3067655159552434
3.7331413112928296,-0.3226533488335921
3.7511867369767664,-0.33995529000937985
3.767978271650808,-0.35847678991916077
3.78474272197386,-0.3770227038918055
3.800348267250346,-0.3965539541828438
3.8148437356059937,-0.4169225305361639
3.829648957384226,-0.43706718415665513
3.8435569623522134,-0.4578416443050859
3.856784806787605,-0.47905517611533277
3.8696700914034388,-0.5004788977480477
3.8821414813597848,-0.522145997069936
3.890251909337085,-0.54579368724165
3.894606767800415,-0.5704114549424677
3.897280489153733,-0.5952680226956719
3.8941902028528013,-0.620076525262613
