x,y,theta,s0,v,omega,w,time_elapsed
-0.06999216201775625,0.07888975101142919,-0.006558878673103266,0.3624234675948259,0.15656408667564392,0.6984038352966309,0.9965260624885559,0.3636868931353092
-0.06999216201775625,0.07888975101142919,-0.006558878673103266,0.3986197974585679,0.24712958931922913,0.18902535736560822,1.0,0.036196329863741994
-0.06999216201775625,0.07888975101142919,-0.006558878673103266,0.44932161751731603,0.250016987323761,0.114542156457901,1.0,0.050701820058748126
-0.06999216201775625,0.07888975101142919,-0.006558878673103266,0.4988062564802107,0.2539824843406677,0.014822037890553474,1.0,0.04948463896289468
-0.06999216201775625,0.07888975101142919,-0.006558878673103266,0.5487704534602103,0.2588444650173187,-0.08028030395507812,1.0,0.04996419697999954
-0.06999216201775625,0.07888975101142919,-0.006558878673103266,0.5989802974794742,0.26671817898750305,-0.16668832302093506,1.0,0.05020984401926398
-0.06999216201775625,0.07888975101142919,-0.006558878673103266,0.6489789585170087,0.2751712501049042,-0.2564266324043274,1.0,0.049998661037534475
-0.06999216201775625,0.07888975101142919,-0.006558878673103266,0.6986861623876479,0.2849442958831787,-0.3381442725658417,1.0,0.049707203870639205
-0.06576977193318309,0.12278019869490746,-0.01246030400466094,0.7490170045342979,0.3063172996044159,-0.6607738137245178,1.0,0.05033084214664996
-0.06576977193318309,0.12278019869490746,-0.01246030400466094,0.7987228274863896,0.3176474869251251,-0.6621514558792114,1.0,0.049705822952091694
-0.0639413588677679,0.12664909558205378,-0.035167591213775704,0.8486942533922133,0.30968207120895386,-0.6562650799751282,1.0,0.04997142590582371
-0.0639413588677679,0.12664909558205378,-0.035167591213775704,0.8999949115381327,0.3204646706581116,-0.6564773321151733,1.0,0.05130065814591944
-0.04515701033389254,0.1303828657113182,-0.07992910994992439,0.9488876395911661,0.29429757595062256,-0.6437079906463623,1.0,0.04889272805303335
-0.04515701033389254,0.1303828657113182,-0.07992910994992439,0.9986997925729242,0.30468297004699707,-0.6417945623397827,1.0,0.04981215298175812
-0.01156860610280353,0.13608436567599236,-0.1487380273248458,1.0486580013815996,0.2489818036556244,-0.5460057854652405,1.0,0.04995820880867541
-0.01156860610280353,0.13608436567599236,-0.1487380273248458,1.1204308745504108,0.2594946622848511,-0.5493975281715393,1.0,0.0717728731688112
-0.01156860610280353,0.13608436567599236,-0.1487380273248458,1.15085380143083,0.2751263976097107,-0.5548730492591858,1.0,0.030422926880419254
0.009970204343927671,0.1323494712034532,-0.2124449635056183,1.1986976744659927,0.23722012341022491,-0.21095827221870422,1.0,0.04784387303516269
0.038987582892989474,0.12055099286701314,-0.27425287120788266,1.248192103469334,0.12235461175441742,0.6856602430343628,0.9875791668891907,0.05011692293919623
0.038987582892989474,0.12055099286701314,-0.27425287120788266,1.2974261560621478,0.13291633129119873,0.68804931640625,0.9878107905387878,0.049841582076624036
0.06598224852964793,0.11049708121840898,-0.328525393509567,1.3450954329011107,0.08263641595840454,0.6615199446678162,0.9502648115158081,0.050164202926680446
0.06598224852964793,0.11049708121840898,-0.328525393509567,1.3925192506773252,0.09281870722770691,0.6635057330131531,0.9497665166854858,0.049932080088183284
0.08545070731520958,0.10062415787278363,-0.338822432891502,1.43947113533693,0.07009245455265045,0.6544598937034607,0.9400394558906555,0.049946716986596584
0.08545070731520958,0.10062415787278363,-0.338822432891502,1.4864253170581565,0.07930435240268707,0.6560261249542236,0.9385752081871033,0.05002708500251174
0.08545070731520958,0.10062415787278363,-0.338822432891502,1.5332562358821753,0.08771185576915741,0.6576050519943237,0.9371059536933899,0.04997398494742811
0.10299325165756595,0.09487682913966347,-0.2992133238894983,1.5798745386326616,0.021985158324241638,0.6446107029914856,0.9318386316299438,0.05002830014564097
0.1119369724693174,0.08114354474496388,-0.24235182346590306,1.6266954905851438,0.015849709510803223,0.6492369771003723,0.9364525675773621,0.049998209811747074
0.1119369724693174,0.08114354474496388,-0.24235182346590306,1.6733878620804672,0.025521904230117798,0.6488745808601379,0.9338745474815369,0.0499985481146723
0.1119369724693174,0.08114354474496388,-0.24235182346590306,1.7224789650040586,0.03454594314098358,0.6484150886535645,0.9309024214744568,0.05273496103473008
0.12108145139754459,0.07963875564084161,-0.18617507582227436,1.766872807625978,0.0058404505252838135,0.6524796485900879,0.9393179416656494,0.047261785017326474
0.12108145139754459,0.07963875564084161,-0.18617507582227436,1.8136149928607426,0.014465481042861938,0.6520043015480042,0.9365872740745544,0.049906919011846185
0.12165635659698636,0.07084288197936073,-0.1320970316103687,1.8607591153534409,0.008486509323120117,0.6562299132347107,0.9411315321922302,0.050093021942302585
0.12165635659698636,0.07084288197936073,-0.1320970316103687,1.9076986795910424,0.017768502235412598,0.6558523178100586,0.9385518431663513,0.05001275590620935
0.1265167435397673,0.06318355374705717,-0.07871463772793347,1.9551154970842772,0.026114195585250854,0.6585361361503601,0.9438455700874329,0.05023789801634848
0.1265167435397673,0.06318355374705717,-0.07871463772793347,2.002015891333511,0.03392626345157623,0.6582583785057068,0.9415266513824463,0.04981313506141305
0.13169605812612634,0.05180622470776182,-0.020006974533232313,2.0868238675101307,0.010488167405128479,0.6661345958709717,0.9501911401748657,0.08925359603017569
0.13169605812612634,0.05180622470776182,-0.020006974533232313,2.1146787210482705,0.02444969117641449,0.6655578017234802,0.9462774395942688,0.02943624393083155
0.13604664479679401,0.0458329445448607,0.03865418781463771,2.145472193851328,0.029956519603729248,0.6689044833183289,0.9541695713996887,0.03227253700606525
0.13604664479679401,0.0458329445448607,0.03865418781463771,2.192144948623167,0.03515937924385071,0.6686212420463562,0.9526733756065369,0.04899134999141097
0.13504617212372663,0.04302447136639687,0.09279440365983214,2.240102953260673,0.03012220561504364,0.6738787889480591,0.9598912596702576,0.049961914075538516
0.13504617212372663,0.04302447136639687,0.09279440365983214,2.288019249186026,0.0390227735042572,0.6734841465950012,0.9575839638710022,0.05003874097019434
0.13880599677674835,0.040980462341986816,0.1529725052060284,2.3362676582448216,0.05253051221370697,0.6773846745491028,0.9653633236885071,0.04997953400015831
0.13880599677674835,0.040980462341986816,0.1529725052060284,2.3843741681173465,0.06254707276821136,0.6769484281539917,0.9627773761749268,0.04996639001183212
0.13942747431146538,0.04102492908334571,0.2127374552978591,2.4331284349468585,0.08028800785541534,0.6826640963554382,0.9697518944740295,0.050274990033358335
0.13942747431146538,0.04102492908334571,0.2127374552978591,2.481292821411631,0.09138382971286774,0.6825409531593323,0.9670613408088684,0.0498048928566277
0.14935928256967282,0.04091131757082578,0.2710026747736673,2.5301365362771913,0.08692154288291931,0.6898471713066101,0.9783639311790466,0.04992387117817998
0.14935928256967282,0.04091131757082578,0.2710026747736673,2.5789350652449685,0.09835518896579742,0.6899104714393616,0.9757617115974426,0.05001070280559361
0.15884147909947527,0.04076988089274269,0.3361384473995558,2.628553914691274,0.0929044783115387,0.6981467604637146,0.9923822283744812,0.049999736016616225
0.15884147909947527,0.04076988089274269,0.3361384473995558,2.6781963713002273,0.10472372174263,0.6986326575279236,0.9901247620582581,0.05013757711276412
0.15884147909947527,0.04076988089274269,0.3361384473995558,2.728242101851933,0.11654865741729736,0.6991185545921326,0.9878661036491394,0.050660439068451524
0.1691545319628138,0.03952095536763996,0.40030936996057215,2.777510298659138,0.1255282163619995,0.7033597230911255,0.9999576210975647,0.049270284827798605
0.1691545319628138,0.03952095536763996,0.40030936996057215,2.8274173502485813,0.13737604022026062,0.704110324382782,0.9978170990943909,0.0500162320677191
0.17394001702769277,0.042403890439748605,0.45966911640646935,2.877364510970098,0.17767207324504852,0.7021368741989136,0.9984588027000427,0.050024257972836494
0.17394001702769277,0.042403890439748605,0.45966911640646935,2.9270971769019782,0.19193799793720245,0.7015512585639954,0.9949197173118591,0.04998661205172539
0.1846141753182682,0.04393229403692539,0.5226898481057463,2.976860437509784,0.21679027378559113,0.6960921883583069,0.9952508211135864,0.050000722985714674
0.1846141753182682,0.04393229403692539,0.5226898481057463,3.0264445826511155,0.2309570163488388,0.6954978108406067,0.9918153882026672,0.049993321066722274
0.20149423657882012,0.051113826027030074,0.5907310963162081,3.105592829011491,0.2358143925666809,0.6894637942314148,0.999641478061676,0.0791766329202801
0.20149423657882012,0.051113826027030074,0.5907310963162081,3.136703265873096,0.25763291120529175,0.6876958012580872,0.9935981035232544,0.03131088591180742
0.2160604047167095,0.060154203660407274,0.6637024955048436,3.176103623858965,0.25853192806243896,0.6874285340309143,1.0,0.03940035798586905
0.2160604047167095,0.060154203660407274,0.6637024955048436,3.226025063586111,0.2687807083129883,0.6864205002784729,0.9983585476875305,0.05000351811759174
