x,y
-0.069999975413084,0.08000007450580604,0.0
-0.033785527851962316,0.07998405277705167,0.0
-0.008785527479433286,0.07997642338240674,0.0
0.016214472893095744,0.07996574222990382,0.0
0.041214473265624774,0.07995315372873968,0.0
0.0662144736381538,0.07993675053025306,0.0
0.09121447401068283,0.07991691410417623,0.0
0.11621447438321186,0.07989326298077692,0.0
0.1412144747557409,0.0798654156903229,0.0
0.16621447512826992,0.07983260929334968,0.0
0.19121447550079895,0.07979484378985724,0.0
0.21621447587332798,0.07975173771011335,0.0
0.2412142855109909,0.07970290958438575,0.0
0.2662142858835199,0.0796479779429422,0.0
0.29121428625604895,0.07958694278578271,0.0
0.31621409589371186,0.07951904117344277,0.0
0.3412140962662409,0.07944503604538689,0.0
0.3662139059039038,0.07936340152268606,0.0
0.3912137155415667,0.07927451907507255,0.0
0.4162135251792296,0.0791780072328141,0.0
0.4412133348168925,0.0790746289353752,0.0
0.4662131444545554,0.07896247683409463,0.0
0.4912127633573522,0.07884307680790137,0.0
0.48000003278255465,0.08000007450580604,0.0
0.5068381450599151,0.07028480336494347,0.0
0.5300000335276127,0.08000007450580604,0.0
0.5613347202738328,0.06688285629276614,0.0
0.5853146705823338,0.0598146036239644,0.0
0.608310619716504,0.0500070168078981,0.0
0.6300000350177288,-0.01999992698431008,0.0
0.668706433604753,-0.034112399728781995,0.0
0.6925938775031841,-0.04148735406231019,0.0
0.6800000357627869,-0.1199999284744262,0.0
0.7118712596874122,-0.12272858146918786,0.0
0.7368334945564488,-0.12410149103554424,0.0
0.780000037252903,-0.16999992921948426,0.0
0.8286030958384731,-0.16860985351517677,0.0
0.852881164742725,-0.1745737513091239,0.0
0.8800000387430191,-0.16999992921948426,0.0
0.9195771419938967,-0.19839958784579714,0.0
0.9800000402331353,-0.16999992921948426,0.0
0.9918364738201564,-0.19713234539527313,0.0
1.0161179759519985,-0.20308289174859162,0.0
1.0401971083908836,-0.20980591430970996,0.0
1.0800000417232514,-0.21999992996454232,0.0
1.116477131195025,-0.23204636263916534,0.0
1.1412863967014306,-0.23512863807571982,0.0
1.1660310030882204,-0.23869232831436982,0.0
1.1800000432133675,-0.21999992996454232,0.0
1.2166442164278652,-0.23328995396629004,0.0
1.2414649260262383,-0.23627876931844405,0.0
1.2662316576574983,-0.23968529402740835,0.0
1.2909909506289796,-0.2431467503778162,0.0
1.3157006525352688,-0.24694466303206575,0.0
1.3404071119488339,-0.2507647009307856,0.0
1.3650756151240404,-0.2548227759424275,0.0
1.3897418294808535,-0.2588945838644303,0.0
1.414391831374046,-0.26306290362869156,0.0
1.4390691083530942,-0.2670668099383544,0.0
1.4637543961965196,-0.2710207437130929,0.0
1.4885072041825527,-0.2745272134919059,0.0
1.5132817559433238,-0.27787880655942665,0.0
1.538142901333315,-0.28050827742380413,0.0
1.5630189240428638,-0.28299546007805354,0.0
1.5879491154543917,-0.2848635173568663,0.0
1.6128838845027065,-0.28666825066012613,0.0
1.6378606152215684,-0.28774246942613324,0.0
1.6628293350760532,-0.28899597896629636,0.0
1.6878262836907243,-0.28859696162636617,0.0
1.7128186546686084,-0.2892000652730484,0.0
1.7366273250673305,-0.2815741038557018,0.0
1.7800000521540642,-0.21999992996454232,0.0
1.8176122048141383,-0.21935600905650965,0.0
1.8384351116185644,-0.20552048333764894,0.0
1.8591542586558194,-0.1915308438469605,0.0
1.8800000536441803,-0.1199999284744262,0.0
1.9059998861849283,-0.13301338692029496,0.0
1.9259560937576896,-0.11795525070958313,0.0
1.9300000543892384,-0.06999992772936814,0.0
1.955237328935225,-0.07116836951924022,0.0
1.9802304628525735,-0.07174782204252317,0.0
2.0300000558793547,-0.06999992772936814,0.0
2.068771495055727,-0.07490486554659803,0.0
2.093672694767604,-0.07712425644881016,0.0
2.115537013941064,-0.06500229276720226,0.0
2.130000057369471,0.03000007376074798,0.0
2.16495260305632,0.03567367308845526,0.0
2.180000058114529,0.03000007376074798,0.0
2.207702771540027,0.020696026991247507,0.0
2.227525846176234,0.0359288763393284,0.0
2.2396134775819396,0.057812650469132976,0.0
2.2551999493718133,0.07735877807972891,0.0
2.2801896500615717,0.0766404705739081,0.0
2.330000060349703,0.08000007450580604,0.0
2.326872008545279,0.1094174943777535,0.0
2.380000061094761,0.1300000752508641,0.0
2.3589074551896365,0.17351852377531607,0.0
2.3835164490866125,0.17792106595517687,0.0
2.408461517817698,0.17957893341152165,0.0
2.4315415810278287,0.1699712367351527,0.0
2.442978043600589,0.19220176685156964,0.0
2.4800000625848773,0.23000007674098022,0.0
2.522413011825278,0.24064193786147037,0.0
2.538681932966141,0.22166000398486752,0.0
2.5604772061180645,0.23390594532945563,0.0
2.582643649319464,0.24546600409546393,0.0
2.604708621572086,0.2572194680157214,0.0
2.6267289618660348,0.26905609233760863,0.0
2.6437093240575384,0.2874044049889495,0.0
2.663993595600032,0.3020177474918615,0.0
2.6887330521454365,0.30561920323400393,0.0
2.7134706013421797,0.30923019571945254,0.0
2.738443517363719,0.3103959672211989,0.0
2.7633946896105206,0.3119580857747497,0.0
2.78834548038759,0.313525544904552,0.0
2.8131040104196066,0.31699196036147903,0.0
2.837446356973742,0.31129547284983694,0.0
2.8580781474423125,0.2971768965896491,0.0
2.8826482314265993,0.2925611128294623,0.0
2.90715613584453,0.28762642037311714,0.0
2.9321488882921463,0.2870130170436642,0.0
2.9571355372240467,0.28619819769558497,0.0
2.982112649412641,0.28512626774797134,0.0
3.007074121342213,0.28374115115018306,0.0
3.032010797739189,0.28196579101630626,0.0
3.0568967386617762,0.279577790492441,0.0
3.0816525984056673,0.2760919200791694,0.0
3.1061471513829693,0.2710908518894133,0.0
3.1302754934173143,0.26454712010245096,0.0
3.1537103234784345,0.25584045493364904,0.0
3.176057583332919,0.24463287420023683,0.0
3.197070080594272,0.23108764694761597,0.0
3.2174150058241926,0.21655899072526275,0.0
3.2379193854021926,0.20225616458439966,0.0
3.258441312587876,0.18797851544586486,0.0
3.2787438946775174,0.17339073141501338,0.0
3.2988481125063904,0.1585309594650699,0.0
3.318319472049466,0.14285064612106346,0.0
3.337756117846907,0.12712760816704538,0.0
3.356682357142602,0.11079345570196786,0.0
3.3751615139121034,0.0939557631903245,0.0
3.393710098172874,0.07719398315539827,0.0
3.4118077852101285,0.05994659215132181,0.0
3.429528198682191,0.042311627899282556,0.0
3.4473424537083863,0.024771649610572766,0.0
3.46483894444762,0.00691466997436585,0.0
3.482483063973233,-0.010796588224122772,0.0
3.499877702293957,-0.028752749990713866,0.0
3.5170869463248087,-0.04688667665253199,0.0
3.5344133015634602,-0.06490921415253403,0.0
3.5515710471804587,-0.08309196894007975,0.0
3.5685918451635805,-0.10140289755766041,0.0
3.585692370320742,-0.11963905810772069,0.0
3.6026944762869837,-0.1379675343329847,0.0
3.61961075156347,-0.1563749747928238,0.0
3.6366128575297116,-0.17470345101808782,0.0
3.6535424842468265,-0.19309868444649503,0.0
3.6704076425791916,-0.2115530456834005,0.0
3.6873017926112075,-0.22998146697851318,0.0
3.704059376479079,-0.24853348446687384,0.0
3.7207029008970087,-0.26718773584347666,0.0
3.737141957538454,-0.2860228038731645,0.0
3.7532189994039973,-0.305168006795169,0.0
3.7688569696077243,-0.32467293567468225,0.0
3.7842805538219286,-0.3443480000547776,0.0
3.7991685545320584,-0.36443161851810935,0.0
3.8133104004459133,-0.3850473872579254,0.0
3.826717535655461,-0.4061483854971595,0.0
3.840294424895858,-0.4271406648627032,0.0
3.8531743689354405,-0.44856743825327605,0.0
3.86544090964557,-0.47035126731323196,0.0
3.87738663431088,-0.49231247979868265,0.0
3.8890649486938846,-0.5144171249034581,0.0
3.897245567101918,-0.5380407824820406,0.0
3.9015836408970292,-0.5626616019407162,0.0
3.904445045358613,-0.5874971888586469,0.0
3.9030000380128618,-0.6124552275606288,0.0
3.898835532945923,-0.6371061831281519,0.0
3.893721931185154,-0.6615774664517868,0.0
3.888846366537307,-0.6860975779011493,0.0
3.8858983684465036,-0.7109232466060416,0.0
3.884119956554769,-0.7358599230030176,0.0
3.883111350582708,-0.7608393240100053,0.0
3.8824998546019165,-0.7858320764576217,0.0
3.882011954814373,-0.8108271177236315,0.0
3.8816190409901585,-0.8358240663383025,0.0
3.8813131022648966,-0.8608221593621703,0.0
3.881068198696794,-0.8858210153255026,0.0
3.8808740306030804,-0.9108202527585672,0.0
3.880715720664198,-0.9358198716613639,0.0
3.8805883097736276,-0.9608194905641607,0.0
3.880483787066992,-0.9858191094669575,0.0
3.880399100786433,-1.0108191098394865,0.0
3.8803289103556997,-1.0358191102120156,0.0
